generation	n_individuals	mean_p_NULL	n_SI	n_pSI1	n_pSI2	n_pSI3	n_SC	BL	replicate	scenario
93	5	0.0	5	0	0	0	0	BL1	4	baseline
94	5	0.0	5	0	0	0	0	BL1	4	baseline
95	5	0.0	5	0	0	0	0	BL1	4	baseline
96	5	0.0	5	0	0	0	0	BL1	4	baseline
97	5	0.0	5	0	0	0	0	BL1	4	baseline
98	5	0.0	5	0	0	0	0	BL1	4	baseline
99	5	0.0	5	0	0	0	0	BL1	4	baseline
100	5	0.0	5	0	0	0	0	BL1	4	baseline
0	5	0.05	4	1	0	0	0	BL1	5	baseline
1	5	0.05	4	1	0	0	0	BL1	5	baseline
2	5	0.0	5	0	0	0	0	BL1	5	baseline
3	5	0.0	5	0	0	0	0	BL1	5	baseline
4	5	0.0	5	0	0	0	0	BL1	5	baseline
5	5	0.0	5	0	0	0	0	BL1	5	baseline
6	5	0.0	5	0	0	0	0	BL1	5	baseline
7	5	0.0	5	0	0	0	0	BL1	5	baseline
8	5	0.0	5	0	0	0	0	BL1	5	baseline
9	5	0.0	5	0	0	0	0	BL1	5	baseline
10	5	0.0	5	0	0	0	0	BL1	5	baseline
11	5	0.0	5	0	0	0	0	BL1	5	baseline
12	5	0.0	5	0	0	0	0	BL1	5	baseline
13	5	0.0	5	0	0	0	0	BL1	5	baseline
14	5	0.0	5	0	0	0	0	BL1	5	baseline
15	5	0.0	5	0	0	0	0	BL1	5	baseline
16	5	0.0	5	0	0	0	0	BL1	5	baseline
17	5	0.0	5	0	0	0	0	BL1	5	baseline
18	5	0.0	5	0	0	0	0	BL1	5	baseline
19	5	0.0	5	0	0	0	0	BL1	5	baseline
20	5	0.0	5	0	0	0	0	BL1	5	baseline
21	5	0.0	5	0	0	0	0	BL1	5	baseline
22	5	0.0	5	0	0	0	0	BL1	5	baseline
23	5	0.0	5	0	0	0	0	BL1	5	baseline
24	5	0.0	5	0	0	0	0	BL1	5	baseline
25	5	0.0	5	0	0	0	0	BL1	5	baseline
26	5	0.0	5	0	0	0	0	BL1	5	baseline
27	5	0.0	5	0	0	0	0	BL1	5	baseline
28	5	0.0	5	0	0	0	0	BL1	5	baseline
29	5	0.0	5	0	0	0	0	BL1	5	baseline
30	5	0.0	5	0	0	0	0	BL1	5	baseline
31	5	0.0	5	0	0	0	0	BL1	5	baseline
32	5	0.0	5	0	0	0	0	BL1	5	baseline
33	5	0.0	5	0	0	0	0	BL1	5	baseline
34	5	0.0	5	0	0	0	0	BL1	5	baseline
35	5	0.0	5	0	0	0	0	BL1	5	baseline
36	5	0.0	5	0	0	0	0	BL1	5	baseline
37	5	0.0	5	0	0	0	0	BL1	5	baseline
38	5	0.0	5	0	0	0	0	BL1	5	baseline
39	5	0.0	5	0	0	0	0	BL1	5	baseline
40	5	0.0	5	0	0	0	0	BL1	5	baseline
41	5	0.0	5	0	0	0	0	BL1	5	baseline
42	5	0.0	5	0	0	0	0	BL1	5	baseline
43	5	0.0	5	0	0	0	0	BL1	5	baseline
44	5	0.0	5	0	0	0	0	BL1	5	baseline
45	5	0.0	5	0	0	0	0	BL1	5	baseline
46	5	0.0	5	0	0	0	0	BL1	5	baseline
47	5	0.0	5	0	0	0	0	BL1	5	baseline
48	5	0.0	5	0	0	0	0	BL1	5	baseline
49	5	0.0	5	0	0	0	0	BL1	5	baseline
50	5	0.0	5	0	0	0	0	BL1	5	baseline
51	5	0.0	5	0	0	0	0	BL1	5	baseline
52	5	0.0	5	0	0	0	0	BL1	5	baseline
53	5	0.0	5	0	0	0	0	BL1	5	baseline
54	5	0.0	5	0	0	0	0	BL1	5	baseline
55	5	0.0	5	0	0	0	0	BL1	5	baseline
56	5	0.0	5	0	0	0	0	BL1	5	baseline
57	5	0.0	5	0	0	0	0	BL1	5	baseline
58	5	0.0	5	0	0	0	0	BL1	5	baseline
59	5	0.0	5	0	0	0	0	BL1	5	baseline
60	5	0.0	5	0	0	0	0	BL1	5	baseline
61	5	0.0	5	0	0	0	0	BL1	5	baseline
62	5	0.0	5	0	0	0	0	BL1	5	baseline
63	5	0.0	5	0	0	0	0	BL1	5	baseline
64	5	0.0	5	0	0	0	0	BL1	5	baseline
65	5	0.0	5	0	0	0	0	BL1	5	baseline
66	5	0.0	5	0	0	0	0	BL1	5	baseline
67	5	0.0	5	0	0	0	0	BL1	5	baseline
68	5	0.0	5	0	0	0	0	BL1	5	baseline
69	5	0.0	5	0	0	0	0	BL1	5	baseline
70	5	0.0	5	0	0	0	0	BL1	5	baseline
71	5	0.0	5	0	0	0	0	BL1	5	baseline
72	5	0.0	5	0	0	0	0	BL1	5	baseline
73	5	0.0	5	0	0	0	0	BL1	5	baseline
74	5	0.0	5	0	0	0	0	BL1	5	baseline
75	5	0.0	5	0	0	0	0	BL1	5	baseline
76	5	0.0	5	0	0	0	0	BL1	5	baseline
77	5	0.0	5	0	0	0	0	BL1	5	baseline
78	5	0.0	5	0	0	0	0	BL1	5	baseline
79	5	0.0	5	0	0	0	0	BL1	5	baseline
80	5	0.0	5	0	0	0	0	BL1	5	baseline
81	5	0.0	5	0	0	0	0	BL1	5	baseline
82	5	0.0	5	0	0	0	0	BL1	5	baseline
83	5	0.0	5	0	0	0	0	BL1	5	baseline
84	5	0.0	5	0	0	0	0	BL1	5	baseline
85	5	0.0	5	0	0	0	0	BL1	5	baseline
86	5	0.0	5	0	0	0	0	BL1	5	baseline
87	5	0.0	5	0	0	0	0	BL1	5	baseline
88	5	0.0	5	0	0	0	0	BL1	5	baseline
89	5	0.0	5	0	0	0	0	BL1	5	baseline
90	5	0.0	5	0	0	0	0	BL1	5	baseline
91	5	0.0	5	0	0	0	0	BL1	5	baseline
92	5	0.0	5	0	0	0	0	BL1	5	baseline
93	5	0.0	5	0	0	0	0	BL1	5	baseline
94	5	0.0	5	0	0	0	0	BL1	5	baseline
95	5	0.0	5	0	0	0	0	BL1	5	baseline
96	5	0.0	5	0	0	0	0	BL1	5	baseline
97	5	0.0	5	0	0	0	0	BL1	5	baseline
98	5	0.0	5	0	0	0	0	BL1	5	baseline
99	5	0.0	5	0	0	0	0	BL1	5	baseline
100	5	0.0	5	0	0	0	0	BL1	5	baseline
0	5	0.05	4	1	0	0	0	BL1	6	baseline
1	5	0.3	1	2	2	0	0	BL1	6	baseline
2	5	0.5	0	0	5	0	0	BL1	6	baseline
3	5	0.35	0	4	0	1	0	BL1	6	baseline
4	5	0.3	0	4	1	0	0	BL1	6	baseline
5	5	0.35	0	3	2	0	0	BL1	6	baseline
6	5	0.35	0	3	2	0	0	BL1	6	baseline
7	5	0.55	0	2	0	3	0	BL1	6	baseline
8	5	0.7	0	0	1	4	0	BL1	6	baseline
9	5	0.65	0	0	2	3	0	BL1	6	baseline
10	5	0.35	3	0	0	1	1	BL1	6	baseline
11	5	0.5	0	0	5	0	0	BL1	6	baseline
12	5	0.5	0	0	5	0	0	BL1	6	baseline
13	5	0.7	0	0	2	2	1	BL1	6	baseline
14	5	0.95	0	0	0	1	4	BL1	6	baseline
15	5	1.0	0	0	0	0	5	BL1	6	baseline
16	5	1.0	0	0	0	0	5	BL1	6	baseline
17	5	1.0	0	0	0	0	5	BL1	6	baseline
18	5	1.0	0	0	0	0	5	BL1	6	baseline
19	5	1.0	0	0	0	0	5	BL1	6	baseline
20	5	1.0	0	0	0	0	5	BL1	6	baseline
21	5	1.0	0	0	0	0	5	BL1	6	baseline
22	5	1.0	0	0	0	0	5	BL1	6	baseline
23	5	1.0	0	0	0	0	5	BL1	6	baseline
24	5	1.0	0	0	0	0	5	BL1	6	baseline
25	5	1.0	0	0	0	0	5	BL1	6	baseline
26	5	1.0	0	0	0	0	5	BL1	6	baseline
27	5	1.0	0	0	0	0	5	BL1	6	baseline
28	5	1.0	0	0	0	0	5	BL1	6	baseline
29	5	1.0	0	0	0	0	5	BL1	6	baseline
30	5	1.0	0	0	0	0	5	BL1	6	baseline
31	5	1.0	0	0	0	0	5	BL1	6	baseline
32	5	1.0	0	0	0	0	5	BL1	6	baseline
33	5	1.0	0	0	0	0	5	BL1	6	baseline
34	5	1.0	0	0	0	0	5	BL1	6	baseline
35	5	1.0	0	0	0	0	5	BL1	6	baseline
36	5	1.0	0	0	0	0	5	BL1	6	baseline
37	5	1.0	0	0	0	0	5	BL1	6	baseline
38	5	1.0	0	0	0	0	5	BL1	6	baseline
39	5	1.0	0	0	0	0	5	BL1	6	baseline
40	5	1.0	0	0	0	0	5	BL1	6	baseline
41	5	1.0	0	0	0	0	5	BL1	6	baseline
42	5	1.0	0	0	0	0	5	BL1	6	baseline
43	5	1.0	0	0	0	0	5	BL1	6	baseline
44	5	1.0	0	0	0	0	5	BL1	6	baseline
45	5	1.0	0	0	0	0	5	BL1	6	baseline
46	5	1.0	0	0	0	0	5	BL1	6	baseline
47	5	1.0	0	0	0	0	5	BL1	6	baseline
48	5	1.0	0	0	0	0	5	BL1	6	baseline
49	5	1.0	0	0	0	0	5	BL1	6	baseline
50	5	1.0	0	0	0	0	5	BL1	6	baseline
51	5	1.0	0	0	0	0	5	BL1	6	baseline
52	5	1.0	0	0	0	0	5	BL1	6	baseline
53	5	1.0	0	0	0	0	5	BL1	6	baseline
54	5	1.0	0	0	0	0	5	BL1	6	baseline
55	5	1.0	0	0	0	0	5	BL1	6	baseline
56	5	1.0	0	0	0	0	5	BL1	6	baseline
57	5	1.0	0	0	0	0	5	BL1	6	baseline
58	5	1.0	0	0	0	0	5	BL1	6	baseline
59	5	1.0	0	0	0	0	5	BL1	6	baseline
60	5	1.0	0	0	0	0	5	BL1	6	baseline
61	5	1.0	0	0	0	0	5	BL1	6	baseline
62	5	1.0	0	0	0	0	5	BL1	6	baseline
63	5	1.0	0	0	0	0	5	BL1	6	baseline
64	5	1.0	0	0	0	0	5	BL1	6	baseline
65	5	1.0	0	0	0	0	5	BL1	6	baseline
66	5	1.0	0	0	0	0	5	BL1	6	baseline
67	5	1.0	0	0	0	0	5	BL1	6	baseline
68	5	1.0	0	0	0	0	5	BL1	6	baseline
69	5	1.0	0	0	0	0	5	BL1	6	baseline
70	5	1.0	0	0	0	0	5	BL1	6	baseline
71	5	1.0	0	0	0	0	5	BL1	6	baseline
72	5	1.0	0	0	0	0	5	BL1	6	baseline
73	5	1.0	0	0	0	0	5	BL1	6	baseline
74	5	1.0	0	0	0	0	5	BL1	6	baseline
75	5	1.0	0	0	0	0	5	BL1	6	baseline
76	5	1.0	0	0	0	0	5	BL1	6	baseline
77	5	1.0	0	0	0	0	5	BL1	6	baseline
78	5	1.0	0	0	0	0	5	BL1	6	baseline
79	5	1.0	0	0	0	0	5	BL1	6	baseline
80	5	1.0	0	0	0	0	5	BL1	6	baseline
81	5	1.0	0	0	0	0	5	BL1	6	baseline
82	5	1.0	0	0	0	0	5	BL1	6	baseline
83	5	1.0	0	0	0	0	5	BL1	6	baseline
84	5	1.0	0	0	0	0	5	BL1	6	baseline
85	5	1.0	0	0	0	0	5	BL1	6	baseline
86	5	1.0	0	0	0	0	5	BL1	6	baseline
87	5	1.0	0	0	0	0	5	BL1	6	baseline
88	5	1.0	0	0	0	0	5	BL1	6	baseline
89	5	1.0	0	0	0	0	5	BL1	6	baseline
90	5	1.0	0	0	0	0	5	BL1	6	baseline
91	5	1.0	0	0	0	0	5	BL1	6	baseline
92	5	1.0	0	0	0	0	5	BL1	6	baseline
93	5	1.0	0	0	0	0	5	BL1	6	baseline
94	5	1.0	0	0	0	0	5	BL1	6	baseline
95	5	1.0	0	0	0	0	5	BL1	6	baseline
96	5	1.0	0	0	0	0	5	BL1	6	baseline
97	5	1.0	0	0	0	0	5	BL1	6	baseline
98	5	1.0	0	0	0	0	5	BL1	6	baseline
99	5	1.0	0	0	0	0	5	BL1	6	baseline
100	5	1.0	0	0	0	0	5	BL1	6	baseline
0	5	0.05	4	1	0	0	0	BL1	7	baseline
1	5	0.0	5	0	0	0	0	BL1	7	baseline
2	5	0.0	5	0	0	0	0	BL1	7	baseline
3	5	0.0	5	0	0	0	0	BL1	7	baseline
4	5	0.0	5	0	0	0	0	BL1	7	baseline
5	5	0.0	5	0	0	0	0	BL1	7	baseline
6	5	0.0	5	0	0	0	0	BL1	7	baseline
7	5	0.0	5	0	0	0	0	BL1	7	baseline
8	5	0.0	5	0	0	0	0	BL1	7	baseline
9	5	0.0	5	0	0	0	0	BL1	7	baseline
10	5	0.0	5	0	0	0	0	BL1	7	baseline
11	5	0.0	5	0	0	0	0	BL1	7	baseline
12	5	0.0	5	0	0	0	0	BL1	7	baseline
13	5	0.0	5	0	0	0	0	BL1	7	baseline
14	5	0.0	5	0	0	0	0	BL1	7	baseline
15	5	0.0	5	0	0	0	0	BL1	7	baseline
16	5	0.0	5	0	0	0	0	BL1	7	baseline
17	5	0.0	5	0	0	0	0	BL1	7	baseline
18	5	0.0	5	0	0	0	0	BL1	7	baseline
19	5	0.0	5	0	0	0	0	BL1	7	baseline
20	5	0.0	5	0	0	0	0	BL1	7	baseline
21	5	0.0	5	0	0	0	0	BL1	7	baseline
22	5	0.0	5	0	0	0	0	BL1	7	baseline
23	5	0.0	5	0	0	0	0	BL1	7	baseline
24	5	0.0	5	0	0	0	0	BL1	7	baseline
25	5	0.0	5	0	0	0	0	BL1	7	baseline
26	5	0.0	5	0	0	0	0	BL1	7	baseline
27	5	0.0	5	0	0	0	0	BL1	7	baseline
28	5	0.0	5	0	0	0	0	BL1	7	baseline
29	5	0.0	5	0	0	0	0	BL1	7	baseline
30	5	0.0	5	0	0	0	0	BL1	7	baseline
31	5	0.0	5	0	0	0	0	BL1	7	baseline
32	5	0.0	5	0	0	0	0	BL1	7	baseline
33	5	0.0	5	0	0	0	0	BL1	7	baseline
34	5	0.0	5	0	0	0	0	BL1	7	baseline
35	5	0.0	5	0	0	0	0	BL1	7	baseline
36	5	0.0	5	0	0	0	0	BL1	7	baseline
37	5	0.0	5	0	0	0	0	BL1	7	baseline
38	5	0.0	5	0	0	0	0	BL1	7	baseline
39	5	0.0	5	0	0	0	0	BL1	7	baseline
40	5	0.0	5	0	0	0	0	BL1	7	baseline
41	5	0.0	5	0	0	0	0	BL1	7	baseline
42	5	0.0	5	0	0	0	0	BL1	7	baseline
43	5	0.0	5	0	0	0	0	BL1	7	baseline
44	5	0.0	5	0	0	0	0	BL1	7	baseline
45	5	0.0	5	0	0	0	0	BL1	7	baseline
46	5	0.0	5	0	0	0	0	BL1	7	baseline
47	5	0.0	5	0	0	0	0	BL1	7	baseline
48	5	0.0	5	0	0	0	0	BL1	7	baseline
49	5	0.0	5	0	0	0	0	BL1	7	baseline
50	5	0.0	5	0	0	0	0	BL1	7	baseline
51	5	0.0	5	0	0	0	0	BL1	7	baseline
52	5	0.0	5	0	0	0	0	BL1	7	baseline
53	5	0.0	5	0	0	0	0	BL1	7	baseline
54	5	0.0	5	0	0	0	0	BL1	7	baseline
55	5	0.0	5	0	0	0	0	BL1	7	baseline
56	5	0.0	5	0	0	0	0	BL1	7	baseline
57	5	0.0	5	0	0	0	0	BL1	7	baseline
58	5	0.0	5	0	0	0	0	BL1	7	baseline
59	5	0.0	5	0	0	0	0	BL1	7	baseline
60	5	0.0	5	0	0	0	0	BL1	7	baseline
61	5	0.0	5	0	0	0	0	BL1	7	baseline
62	5	0.0	5	0	0	0	0	BL1	7	baseline
63	5	0.0	5	0	0	0	0	BL1	7	baseline
64	5	0.0	5	0	0	0	0	BL1	7	baseline
65	5	0.0	5	0	0	0	0	BL1	7	baseline
66	5	0.0	5	0	0	0	0	BL1	7	baseline
67	5	0.0	5	0	0	0	0	BL1	7	baseline
68	5	0.0	5	0	0	0	0	BL1	7	baseline
69	5	0.0	5	0	0	0	0	BL1	7	baseline
70	5	0.0	5	0	0	0	0	BL1	7	baseline
71	5	0.0	5	0	0	0	0	BL1	7	baseline
72	5	0.0	5	0	0	0	0	BL1	7	baseline
73	5	0.0	5	0	0	0	0	BL1	7	baseline
74	5	0.0	5	0	0	0	0	BL1	7	baseline
75	5	0.0	5	0	0	0	0	BL1	7	baseline
76	5	0.0	5	0	0	0	0	BL1	7	baseline
77	5	0.0	5	0	0	0	0	BL1	7	baseline
78	5	0.0	5	0	0	0	0	BL1	7	baseline
79	5	0.0	5	0	0	0	0	BL1	7	baseline
80	5	0.0	5	0	0	0	0	BL1	7	baseline
81	5	0.0	5	0	0	0	0	BL1	7	baseline
82	5	0.0	5	0	0	0	0	BL1	7	baseline
83	5	0.0	5	0	0	0	0	BL1	7	baseline
84	5	0.0	5	0	0	0	0	BL1	7	baseline
85	5	0.0	5	0	0	0	0	BL1	7	baseline
86	5	0.0	5	0	0	0	0	BL1	7	baseline
87	5	0.0	5	0	0	0	0	BL1	7	baseline
88	5	0.0	5	0	0	0	0	BL1	7	baseline
89	5	0.0	5	0	0	0	0	BL1	7	baseline
90	5	0.0	5	0	0	0	0	BL1	7	baseline
91	5	0.0	5	0	0	0	0	BL1	7	baseline
92	5	0.0	5	0	0	0	0	BL1	7	baseline
93	5	0.0	5	0	0	0	0	BL1	7	baseline
94	5	0.0	5	0	0	0	0	BL1	7	baseline
95	5	0.0	5	0	0	0	0	BL1	7	baseline
96	5	0.0	5	0	0	0	0	BL1	7	baseline
97	5	0.0	5	0	0	0	0	BL1	7	baseline
98	5	0.0	5	0	0	0	0	BL1	7	baseline
99	5	0.0	5	0	0	0	0	BL1	7	baseline
100	5	0.0	5	0	0	0	0	BL1	7	baseline
0	5	0.05	4	1	0	0	0	BL1	8	baseline
1	5	0.0	5	0	0	0	0	BL1	8	baseline
2	5	0.0	5	0	0	0	0	BL1	8	baseline
3	5	0.0	5	0	0	0	0	BL1	8	baseline
4	5	0.0	5	0	0	0	0	BL1	8	baseline
5	5	0.0	5	0	0	0	0	BL1	8	baseline
6	5	0.0	5	0	0	0	0	BL1	8	baseline
7	5	0.0	5	0	0	0	0	BL1	8	baseline
8	5	0.0	5	0	0	0	0	BL1	8	baseline
9	5	0.0	5	0	0	0	0	BL1	8	baseline
10	5	0.0	5	0	0	0	0	BL1	8	baseline
11	5	0.0	5	0	0	0	0	BL1	8	baseline
12	5	0.0	5	0	0	0	0	BL1	8	baseline
13	5	0.0	5	0	0	0	0	BL1	8	baseline
14	5	0.0	5	0	0	0	0	BL1	8	baseline
15	5	0.0	5	0	0	0	0	BL1	8	baseline
16	5	0.0	5	0	0	0	0	BL1	8	baseline
17	5	0.0	5	0	0	0	0	BL1	8	baseline
18	5	0.0	5	0	0	0	0	BL1	8	baseline
19	5	0.0	5	0	0	0	0	BL1	8	baseline
20	5	0.0	5	0	0	0	0	BL1	8	baseline
21	5	0.0	5	0	0	0	0	BL1	8	baseline
22	5	0.0	5	0	0	0	0	BL1	8	baseline
23	5	0.0	5	0	0	0	0	BL1	8	baseline
24	5	0.0	5	0	0	0	0	BL1	8	baseline
25	5	0.0	5	0	0	0	0	BL1	8	baseline
26	5	0.0	5	0	0	0	0	BL1	8	baseline
27	5	0.0	5	0	0	0	0	BL1	8	baseline
28	5	0.0	5	0	0	0	0	BL1	8	baseline
29	5	0.0	5	0	0	0	0	BL1	8	baseline
30	5	0.0	5	0	0	0	0	BL1	8	baseline
31	5	0.0	5	0	0	0	0	BL1	8	baseline
32	5	0.0	5	0	0	0	0	BL1	8	baseline
33	5	0.0	5	0	0	0	0	BL1	8	baseline
34	5	0.0	5	0	0	0	0	BL1	8	baseline
35	5	0.0	5	0	0	0	0	BL1	8	baseline
36	5	0.0	5	0	0	0	0	BL1	8	baseline
37	5	0.0	5	0	0	0	0	BL1	8	baseline
38	5	0.0	5	0	0	0	0	BL1	8	baseline
39	5	0.0	5	0	0	0	0	BL1	8	baseline
40	5	0.0	5	0	0	0	0	BL1	8	baseline
41	5	0.0	5	0	0	0	0	BL1	8	baseline
42	5	0.0	5	0	0	0	0	BL1	8	baseline
43	5	0.0	5	0	0	0	0	BL1	8	baseline
44	5	0.0	5	0	0	0	0	BL1	8	baseline
45	5	0.0	5	0	0	0	0	BL1	8	baseline
46	5	0.0	5	0	0	0	0	BL1	8	baseline
47	5	0.0	5	0	0	0	0	BL1	8	baseline
48	5	0.0	5	0	0	0	0	BL1	8	baseline
49	5	0.0	5	0	0	0	0	BL1	8	baseline
50	5	0.0	5	0	0	0	0	BL1	8	baseline
51	5	0.0	5	0	0	0	0	BL1	8	baseline
52	5	0.0	5	0	0	0	0	BL1	8	baseline
53	5	0.0	5	0	0	0	0	BL1	8	baseline
54	5	0.0	5	0	0	0	0	BL1	8	baseline
55	5	0.0	5	0	0	0	0	BL1	8	baseline
56	5	0.0	5	0	0	0	0	BL1	8	baseline
57	5	0.0	5	0	0	0	0	BL1	8	baseline
58	5	0.0	5	0	0	0	0	BL1	8	baseline
59	5	0.0	5	0	0	0	0	BL1	8	baseline
60	5	0.0	5	0	0	0	0	BL1	8	baseline
61	5	0.0	5	0	0	0	0	BL1	8	baseline
62	5	0.0	5	0	0	0	0	BL1	8	baseline
63	5	0.0	5	0	0	0	0	BL1	8	baseline
64	5	0.0	5	0	0	0	0	BL1	8	baseline
65	5	0.0	5	0	0	0	0	BL1	8	baseline
66	5	0.0	5	0	0	0	0	BL1	8	baseline
67	5	0.0	5	0	0	0	0	BL1	8	baseline
68	5	0.0	5	0	0	0	0	BL1	8	baseline
69	5	0.0	5	0	0	0	0	BL1	8	baseline
70	5	0.0	5	0	0	0	0	BL1	8	baseline
71	5	0.0	5	0	0	0	0	BL1	8	baseline
72	5	0.0	5	0	0	0	0	BL1	8	baseline
73	5	0.0	5	0	0	0	0	BL1	8	baseline
74	5	0.0	5	0	0	0	0	BL1	8	baseline
75	5	0.0	5	0	0	0	0	BL1	8	baseline
76	5	0.0	5	0	0	0	0	BL1	8	baseline
77	5	0.0	5	0	0	0	0	BL1	8	baseline
78	5	0.0	5	0	0	0	0	BL1	8	baseline
79	5	0.0	5	0	0	0	0	BL1	8	baseline
80	5	0.0	5	0	0	0	0	BL1	8	baseline
81	5	0.0	5	0	0	0	0	BL1	8	baseline
82	5	0.0	5	0	0	0	0	BL1	8	baseline
83	5	0.0	5	0	0	0	0	BL1	8	baseline
84	5	0.0	5	0	0	0	0	BL1	8	baseline
85	5	0.0	5	0	0	0	0	BL1	8	baseline
86	5	0.0	5	0	0	0	0	BL1	8	baseline
87	5	0.0	5	0	0	0	0	BL1	8	baseline
88	5	0.0	5	0	0	0	0	BL1	8	baseline
89	5	0.0	5	0	0	0	0	BL1	8	baseline
90	5	0.0	5	0	0	0	0	BL1	8	baseline
91	5	0.0	5	0	0	0	0	BL1	8	baseline
92	5	0.0	5	0	0	0	0	BL1	8	baseline
93	5	0.0	5	0	0	0	0	BL1	8	baseline
94	5	0.0	5	0	0	0	0	BL1	8	baseline
95	5	0.0	5	0	0	0	0	BL1	8	baseline
96	5	0.0	5	0	0	0	0	BL1	8	baseline
97	5	0.0	5	0	0	0	0	BL1	8	baseline
98	5	0.0	5	0	0	0	0	BL1	8	baseline
99	5	0.0	5	0	0	0	0	BL1	8	baseline
100	5	0.0	5	0	0	0	0	BL1	8	baseline
0	5	0.05	4	1	0	0	0	BL1	9	baseline
1	5	0.0	5	0	0	0	0	BL1	9	baseline
2	5	0.0	5	0	0	0	0	BL1	9	baseline
3	5	0.0	5	0	0	0	0	BL1	9	baseline
4	5	0.0	5	0	0	0	0	BL1	9	baseline
5	5	0.0	5	0	0	0	0	BL1	9	baseline
6	5	0.0	5	0	0	0	0	BL1	9	baseline
7	5	0.0	5	0	0	0	0	BL1	9	baseline
8	5	0.0	5	0	0	0	0	BL1	9	baseline
9	5	0.0	5	0	0	0	0	BL1	9	baseline
10	5	0.0	5	0	0	0	0	BL1	9	baseline
11	5	0.0	5	0	0	0	0	BL1	9	baseline
12	5	0.0	5	0	0	0	0	BL1	9	baseline
13	5	0.0	5	0	0	0	0	BL1	9	baseline
14	5	0.0	5	0	0	0	0	BL1	9	baseline
15	5	0.0	5	0	0	0	0	BL1	9	baseline
16	5	0.0	5	0	0	0	0	BL1	9	baseline
17	5	0.0	5	0	0	0	0	BL1	9	baseline
18	5	0.0	5	0	0	0	0	BL1	9	baseline
19	5	0.0	5	0	0	0	0	BL1	9	baseline
20	5	0.0	5	0	0	0	0	BL1	9	baseline
21	5	0.0	5	0	0	0	0	BL1	9	baseline
22	5	0.0	5	0	0	0	0	BL1	9	baseline
23	5	0.0	5	0	0	0	0	BL1	9	baseline
24	5	0.0	5	0	0	0	0	BL1	9	baseline
25	5	0.0	5	0	0	0	0	BL1	9	baseline
26	5	0.0	5	0	0	0	0	BL1	9	baseline
27	5	0.0	5	0	0	0	0	BL1	9	baseline
28	5	0.0	5	0	0	0	0	BL1	9	baseline
29	5	0.0	5	0	0	0	0	BL1	9	baseline
30	5	0.0	5	0	0	0	0	BL1	9	baseline
31	5	0.0	5	0	0	0	0	BL1	9	baseline
32	5	0.0	5	0	0	0	0	BL1	9	baseline
33	5	0.0	5	0	0	0	0	BL1	9	baseline
34	5	0.0	5	0	0	0	0	BL1	9	baseline
35	5	0.0	5	0	0	0	0	BL1	9	baseline
36	5	0.0	5	0	0	0	0	BL1	9	baseline
37	5	0.0	5	0	0	0	0	BL1	9	baseline
38	5	0.0	5	0	0	0	0	BL1	9	baseline
39	5	0.0	5	0	0	0	0	BL1	9	baseline
40	5	0.0	5	0	0	0	0	BL1	9	baseline
41	5	0.0	5	0	0	0	0	BL1	9	baseline
42	5	0.0	5	0	0	0	0	BL1	9	baseline
43	5	0.0	5	0	0	0	0	BL1	9	baseline
44	5	0.0	5	0	0	0	0	BL1	9	baseline
45	5	0.0	5	0	0	0	0	BL1	9	baseline
46	5	0.0	5	0	0	0	0	BL1	9	baseline
47	5	0.0	5	0	0	0	0	BL1	9	baseline
48	5	0.0	5	0	0	0	0	BL1	9	baseline
49	5	0.0	5	0	0	0	0	BL1	9	baseline
50	5	0.0	5	0	0	0	0	BL1	9	baseline
51	5	0.0	5	0	0	0	0	BL1	9	baseline
52	5	0.0	5	0	0	0	0	BL1	9	baseline
53	5	0.0	5	0	0	0	0	BL1	9	baseline
54	5	0.0	5	0	0	0	0	BL1	9	baseline
55	5	0.0	5	0	0	0	0	BL1	9	baseline
56	5	0.0	5	0	0	0	0	BL1	9	baseline
57	5	0.0	5	0	0	0	0	BL1	9	baseline
58	5	0.0	5	0	0	0	0	BL1	9	baseline
59	5	0.0	5	0	0	0	0	BL1	9	baseline
60	5	0.0	5	0	0	0	0	BL1	9	baseline
61	5	0.0	5	0	0	0	0	BL1	9	baseline
62	5	0.0	5	0	0	0	0	BL1	9	baseline
63	5	0.0	5	0	0	0	0	BL1	9	baseline
64	5	0.0	5	0	0	0	0	BL1	9	baseline
65	5	0.0	5	0	0	0	0	BL1	9	baseline
66	5	0.0	5	0	0	0	0	BL1	9	baseline
67	5	0.0	5	0	0	0	0	BL1	9	baseline
68	5	0.0	5	0	0	0	0	BL1	9	baseline
69	5	0.0	5	0	0	0	0	BL1	9	baseline
70	5	0.0	5	0	0	0	0	BL1	9	baseline
71	5	0.0	5	0	0	0	0	BL1	9	baseline
72	5	0.0	5	0	0	0	0	BL1	9	baseline
73	5	0.0	5	0	0	0	0	BL1	9	baseline
74	5	0.0	5	0	0	0	0	BL1	9	baseline
75	5	0.0	5	0	0	0	0	BL1	9	baseline
76	5	0.0	5	0	0	0	0	BL1	9	baseline
77	5	0.0	5	0	0	0	0	BL1	9	baseline
78	5	0.0	5	0	0	0	0	BL1	9	baseline
79	5	0.0	5	0	0	0	0	BL1	9	baseline
80	5	0.0	5	0	0	0	0	BL1	9	baseline
81	5	0.0	5	0	0	0	0	BL1	9	baseline
82	5	0.0	5	0	0	0	0	BL1	9	baseline
83	5	0.0	5	0	0	0	0	BL1	9	baseline
84	5	0.0	5	0	0	0	0	BL1	9	baseline
